time,price,market,slug,end_date,resolution,resolution_date
2025-02-07 00:00:04,0.615,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-08 00:00:04,0.655,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-09 00:00:06,0.655,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-10 00:00:05,0.645,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-11 00:00:04,0.615,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-12 00:00:04,0.645,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-13 00:00:04,0.685,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-14 00:00:05,0.685,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-15 00:00:04,0.685,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-16 00:00:04,0.715,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-17 00:00:04,0.74,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-18 00:00:04,0.735,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-19 00:00:04,0.71,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-20 00:00:04,0.67,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-21 00:00:05,0.665,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-22 00:00:05,0.685,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-23 00:00:04,0.685,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-24 00:00:04,0.695,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-25 00:00:04,0.725,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-26 00:00:05,0.735,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-27 00:00:05,0.705,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-02-28 00:00:05,0.705,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-01 00:00:05,0.665,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-02 00:00:05,0.63,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-03 00:00:05,0.595,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-04 00:00:05,0.645,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-05 00:00:04,0.705,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-06 00:00:05,0.735,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-07 00:00:05,0.71,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-08 00:00:05,0.715,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-09 00:00:05,0.715,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-10 00:00:04,0.72,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-11 00:00:05,0.715,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-12 00:00:05,0.775,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-13 00:00:06,0.76,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-14 00:00:05,0.735,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-15 00:00:04,0.755,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-16 00:00:04,0.74,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-17 00:00:04,0.735,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-18 00:00:05,0.75,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
